State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,lat,long
ABIA,BENDE,ITEM A,01-04-06-001,AMAOKWE - CENTRE SCH. AMAOKWE,169,1166,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,139,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/830/result_161961_1677503125_thumb.jpg,5.7520217,7.6666953
ABIA,BENDE,ITEM A,01-04-06-002,AMAOKWE - AFOR MKT. SQUARE I,202,824,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,130,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/831/result_161962_1677504118_thumb.jpg,5.7477129,7.662596
ABIA,BENDE,ITEM A,01-04-06-004,AMAOKWE - COMM. SCH. AMAOKWE,156,695,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,13,128,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/833/result_161964_1677561671_thumb.jpg,5.753968,7.667453
ABIA,BENDE,ITEM A,01-04-06-005,UMUNNEATO - UMUNNEATO CENT. SCHOOL,88,748,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,5,73,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/834/result_161965_1677561808_thumb.jpg,5.7569528,7.6938763
ABIA,BENDE,ITEM A,01-04-06-006,UMUNNEATO - VOC. TRAINING CENTRE,60,233,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,46,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/835/result_161966_1677561913_thumb.jpg,5.753502,7.682441
ABIA,BENDE,ITEM A,01-04-06-007,AMAEKE - AMAEKE ITEM TOWN HALL,180,987,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,167,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/836/result_161967_1677562018_thumb.jpg,5.7516424,7.7090854
ABIA,BENDE,ITEM A,01-04-06-008,APANU - COMM. SCHOOL APANU,109,437,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,103,1,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/837/result_161968_1677562135_thumb.jpg,5.7587155,7.6944293
ABIA,BENDE,ITEM A,01-04-06-009,APANU - EGODINOHIA HALL APANU I,115,499,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,95,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/838/result_161969_1677562263_thumb.jpg,5.74796,7.664943
ABIA,BENDE,ITEM A,01-04-06-010,APANU - EGODINOHIA HALL APANU II,82,385,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,67,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/839/result_161970_1677563180_thumb.jpg,5.74796,7.664943
ABIA,BENDE,ITEM A,01-04-06-016,APANU - AMAOLU HALL,112,445,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,12,88,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/845/result_161976_1677565288_thumb.jpg,5.7516424,7.7090854
ABIA,BENDE,ITEM B,01-04-07-003,OKOKO - CENTRAL SCH. OKOKO,109,564,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,97,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/854/854-1677587437.pdf,5.7483346,7.6371101
ABIA,BENDE,ITEM B,01-04-07-005,UMUKOMA ITEM - UMUKOMA HALL,77,359,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,53,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/005/005-1677381261.pdf,5.7578167,7.6385368
ABIA,BENDE,ITEM B,01-04-07-007,OKAGWE - CENTRAL SCH. OKAGWE,145,748,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,42,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/858/858-1677592358.pdf,5.7250038,7.5973396
ABIA,BENDE,ITEM B,01-04-07-008,AMAIGBO OKOKO - AMAIGBO PRI. SCH.,143,757,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,17,106,13,5,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/859/859-1677591873.pdf,5.7384393,7.6373797
ABIA,BENDE,ITEM B,01-04-07-009,AMAIGBO OKOKO - COMM. TECH. SCH. I,112,609,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,91,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/860/860-1677588145.pdf,5.7055185,7.101255
ABIA,BENDE,ITEM B,01-04-07-010,AMAIGBO OKOKO - COMM. TECH. SCH. II,112,545,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,11,54,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17567/pu/861/861-1677590519.pdf,5.7055185,7.101255
ABIA,BENDE,ITEM C,01-04-08-002,AKANU - AKANU MKT. SQUARE,110,613,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,100,3,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/002/002-1677372516.pdf,5.7962702,7.6826587
ABIA,BENDE,ITEM C,01-04-08-003,ELUGWU - ELUGWU AKANU I,66,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,63,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17568/pu/864/864-1677587212.pdf,5.8029298,7.9195051
ABIA,BENDE,ITEM C,01-04-08-007,OKAI - OKAI MKT. SQUARE,89,743,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,75,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17568/pu/868/868-1677587901.pdf,5.8013786,7.6817285
ABIA,BENDE,ITEM C,01-04-08-008,OKAI - UMUAKPA PRI. SCH.,94,290,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,1,90,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17568/pu/869/869-1677588164.pdf,5.798391,7.673127
ABIA,BENDE,ITUMBAUZO,01-04-09-001,UMUOKPE - UMUOKPE VILLAGE HALL,77,273,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,1,76,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/870/870-1677605647.pdf,5.463186,7.689198
ABIA,BENDE,ITUMBAUZO,01-04-09-002,AMAEKE - AMAEKE VILLAGE HALL I,35,206,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,30,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/871/871-1677605026.pdf,5.4594646,7.6749265
ABIA,BENDE,ITUMBAUZO,01-04-09-003,AMAEKE - AMAEKE VILLAGE HALL II,25,121,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,24,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/872/872-1677605847.pdf,5.4594646,7.6749265
ABIA,BENDE,ITUMBAUZO,01-04-09-004,NDIOTI - NDIOTI VILLAGE HALL,40,188,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,34,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/873/873-1677604267.pdf,5.4658753,7.6757848
ABIA,BENDE,ITUMBAUZO,01-04-09-005,NTALAKWU - CENTRAL SCH. NTALAKWU I,69,345,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,58,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/874/874-1677604776.pdf,5.4520836,7.681299
ABIA,BENDE,ITUMBAUZO,01-04-09-006,NTALAKWU - CENTRAL SCH. NTALAKWU II,36,238,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,33,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/875/875-1677605571.pdf,5.4520836,7.681299
ABIA,BENDE,ITUMBAUZO,01-04-09-007,NTALAKWU - CENTRAL SCH. NTALAKWU III,103,409,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,97,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/876/876-1677604807.pdf,5.4520836,7.681299
ABIA,BENDE,ITUMBAUZO,01-04-09-008,AKANU - AKANU VILLAGE HALL,54,244,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,11,28,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/877/877-1677605609.pdf,5.5127344,7.6432412
ABIA,BENDE,ITUMBAUZO,01-04-09-010,NDIWO - MKT. SQUARE NDIWO II,172,710,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,20,124,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/879/879-1677602745.pdf,5.5055565,7.6838549
ABIA,BENDE,ITUMBAUZO,01-04-09-012,AMAUDO - AMAUDO MBUKWA  HALL,88,342,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,73,5,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/881/881-1677605928.pdf,5.4813612,7.6710373
ABIA,BENDE,ITUMBAUZO,01-04-09-013,OKOPEDI - COMM. SCH. CAMPUS TWO,163,576,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,131,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/882/882-1677603899.pdf,5.5579757,7.6245637
ABIA,BENDE,ITUMBAUZO,01-04-09-014,NKPORO - NKPORO UBIBIA,126,439,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,83,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/883/883-1677604275.pdf,5.5127344,7.6432412
ABIA,BENDE,ITUMBAUZO,01-04-09-015,AMABA - COMM. SCH. AMABA,150,456,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,140,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/884/884-1677605165.pdf,5.822674,7.623794
ABIA,BENDE,ITUMBAUZO,01-04-09-016,NTUBI - NTUBI UBIBIA,96,498,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,5,85,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/885/885-1677605082.pdf,5.5027886,7.6383323
ABIA,BENDE,ITUMBAUZO,01-04-09-017,NDIUWA - NDIUWA VILLAGE HALL,99,283,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,95,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17569/pu/886/886-1677603401.pdf,5.5127344,7.6432412
ABIA,BENDE,OZUITEM,01-04-10-002,ETITI OZU - ETITI OZU PRI. SCH. II,117,691,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,81,9,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/888/888-1677593304.pdf,5.6038371,7.600748
ABIA,BENDE,OZUITEM,01-04-10-003,ETITI OZU - ETITI OZU PRI. SCH. III,81,721,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/003/003-1677382266.pdf,5.60953,7.6126477
ABIA,BENDE,OZUITEM,01-04-10-004,AMAEKE - AMAEKE ISIEGBU PRI. SCH.,97,576,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,82,5,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/890/890-1677594418.pdf,5.6413973,7.6170444
ABIA,BENDE,OZUITEM,01-04-10-005,AMAEKE - AMAEKE VILLAGE SQUARE,119,654,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,99,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/891/891-1677500775.pdf,5.6413973,7.6170444
ABIA,BENDE,OZUITEM,01-04-10-006,AMANKWO - CENTRAL SCH. OZUITEM,48,201,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,41,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/892/892-1677590480.pdf,5.6170664,7.6170981
ABIA,BENDE,OZUITEM,01-04-10-010,ENEMBA - ENEMBA PRI. SCH. I,84,313,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,69,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/896/896-1677498559.pdf,5.6413973,7.6170444
ABIA,BENDE,OZUITEM,01-04-10-011,ENEMBA - ENEMBA PRI. SCH. II,94,366,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,73,16,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/897/897-1677504588.pdf,5.6413973,7.6170444
ABIA,BENDE,OZUITEM,01-04-10-012,UPE - ELUGWUMBA I,65,366,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,3,50,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/898/898-1677501576.pdf,5.6413973,7.6170444
ABIA,BENDE,OZUITEM,01-04-10-015,ALAOMA - ALAOMA PRI. SCH. II,99,502,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,87,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17570/pu/901/901-1677599816.pdf,5.64709,7.606968
ABIA,BENDE,UMUHU / EZECHI,01-04-11-001,UMUHU - COMM. SCH. UMUHU,51,275,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17571/pu/902/902-1677455121.pdf,5.64703,7.679768
ABIA,BENDE,UMUHU / EZECHI,01-04-11-002,UMUHU - AMACHI PRI. SCH.,120,501,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,109,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17571/pu/903/903-1677502199.pdf,5.644929,7.656229
ABIA,BENDE,UMUHU / EZECHI,01-04-11-005,UMUOKWE - COMM. SCH. UMUOKWE I,71,459,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,50,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17571/pu/906/906-1677461167.pdf,5.64703,7.679768
ABIA,BENDE,UMUHU / EZECHI,01-04-11-007,UMUOKWE - COMM. SCH. UMUOKWE III,64,353,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,56,1,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17571/pu/908/908-1677460146.pdf,5.64703,7.679768
ABIA,BENDE,UMUHU / EZECHI,01-04-11-009,EZECHI - EZECHI PRI. SCH. II,60,427,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,48,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17571/pu/910/910-1677451615.pdf,5.643556,7.670299
ABIA,BENDE,UMU - IMENYI,01-04-12-001,AMAOJI - COMM.  SCH. AMAOJI,158,583,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,145,8,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/912/912-1677687570.pdf,5.6413973,7.6170444
ABIA,BENDE,UMU - IMENYI,01-04-12-003,AKOLI - CENTRAL SCHOOL AKOLI II,140,562,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,112,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/914/914-1677774577.pdf,5.6708437,7.5523821
ABIA,BENDE,UMU - IMENYI,01-04-12-004,AKOLI - CENTRAL SCHOOL AKOLI III,124,503,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,104,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/915/915-1677775511.pdf,5.6708437,7.5523821
ABIA,BENDE,UMU - IMENYI,01-04-12-005,LODU - COMM. SCHOOL LODU,242,874,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,5,232,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/916/916-1677777727.pdf,5.639262,7.5428224
ABIA,BENDE,UMU - IMENYI,01-04-12-006,LOHUM - CENTRAL  SCHOOL LOHUM I,183,796,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,7,161,8,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/917/917-1677776837.pdf,5.6443868,7.5547743
ABIA,BENDE,UMU - IMENYI,01-04-12-008,AMAOJI - PRI. SCH. AMAOJI,111,492,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,105,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/919/919-1677779035.pdf,5.5609816,7.4663742
ABIA,BENDE,UMU - IMENYI,01-04-12-009,AMAEGBUATO - AMAEGBUATO PRI. SCH.,130,487,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,106,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/920/920-1677779952.pdf,5.7061399,7.6680562
ABIA,BENDE,UMU - IMENYI,01-04-12-010,AMAEGBUATO - NWEKE SQUARE,125,466,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,7,108,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/921/921-1677685606.pdf,5.5291042,7.4932779
ABIA,BENDE,UMU - IMENYI,01-04-12-012,AMAEGBUATO - AGBOIYI VILLAGE SQUARE,138,543,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,116,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/923/923-1677692054.pdf,5.5414537,7.4399684
ABIA,BENDE,UMU - IMENYI,01-04-12-014,UMUIMENYI - COMM. SCHOOL UMUEDE,30,106,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,30,0,0,https://docs.inecelectionresults.net/elections_prod/1292/925-1677851381.pdf,5.60953,7.6126477
ABIA,BENDE,UMU - IMENYI,01-04-12-018,UMUALUKCHA - UMUALUKCHA TOWN HALL,83,254,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,9,70,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/929/929-1677693973.pdf,5.4163285,7.3750019
ABIA,BENDE,UMU - IMENYI,01-04-12-020,AMAOKPU - PRI. SCH. AMAOKPU,168,523,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,147,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/931/931-1677691108.pdf,5.5609816,7.4663742
ABIA,BENDE,UMU - IMENYI,01-04-12-022,AMAEDIABA - AMAEDIABA MKT. SQUARE I,123,402,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,8,107,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/933/933-1677692821.pdf,5.5563792,7.6329231
ABIA,BENDE,UMU - IMENYI,01-04-12-024,AMAOHORO - COMM. SEC. SCH. AMAOHORO,128,411,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,6,119,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/935/935-1677779858.pdf,5.6849483,7.649275
ABIA,BENDE,UMU - IMENYI,01-04-12-025,UGWUNKPA - COMM. SEC. SCH. UGWUNKPA,113,414,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,111,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/936/936-1677691506.pdf,5.5471672,7.4280749
ABIA,BENDE,UMU - IMENYI,01-04-12-026,UGWUNKPA - UGWUNKPA HALL,126,450,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,92,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17572/pu/937/937-1677763530.pdf,5.656597,7.515659
ABIA,BENDE,UZUAKOLI,01-04-13-001,AMAMBA - CENTRAL SCH. AMAMBA / AGBOZU,75,409,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,75,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/939/939-1677600789.pdf,5.6413973,7.6170444
ABIA,BENDE,UZUAKOLI,01-04-13-002,AMAMBA - AMAMBA VILLAGE HALL I,224,912,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,212,0,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/940/940-1677594735.pdf,5.4710706,7.4813872
ABIA,BENDE,UZUAKOLI,01-04-13-003,AMAMBA - AMAMBA VILLAGE HALL II,142,780,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,9,124,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/941/941-1677606604.pdf,5.4710706,7.4813872
ABIA,BENDE,UZUAKOLI,01-04-13-006,NGWU - NGWU TOWN HALL,202,944,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,7,186,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/944/944-1677592000.pdf,5.5609816,7.4663742
ABIA,BENDE,UZUAKOLI,01-04-13-007,AMANKWO - AMANKWO VILLAGE HALL I,150,550,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,133,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/945/945-1677501386.pdf,5.5609816,7.4663742
ABIA,BENDE,UZUAKOLI,01-04-13-008,AMANKWO - AMANKWO VILLAGE HALL II,152,711,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,3,142,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/946/946-1677598823.pdf,5.5609816,7.4663742
ABIA,BENDE,UZUAKOLI,01-04-13-010,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,188,823,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,176,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/948/948-1677604532.pdf,5.6211043,7.5643807
ABIA,BENDE,UZUAKOLI,01-04-13-011,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,188,823,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,109,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/948/948-1677604532.pdf,5.6211043,7.5643807
ABIA,BENDE,UZUAKOLI,01-04-13-012,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,188,823,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,109,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/948/948-1677604532.pdf,5.6211043,7.5643807
ABIA,BENDE,UZUAKOLI,01-04-13-013,ELUAMA - PRACTISING SCHOOL UZUAKOLI II,188,823,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,144,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/948/948-1677604532.pdf,5.6211043,7.5643807
ABIA,BENDE,UZUAKOLI,01-04-13-014,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,57,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,BENDE,UZUAKOLI,01-04-13-016,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,72,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,IKWUANO,UZUAKOLI,01-05-01-001,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,3,97,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,IKWUANO,UZUAKOLI,01-05-01-002,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,173,9,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,IKWUANO,UZUAKOLI,01-05-01-003,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,173,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,IKWUANO,UZUAKOLI,01-05-01-004,LEPROSY SET - SCH. ASSEMBLY LERP. SQUARE,73,291,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,12,210,28,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17573/pu/952/952-1677594903.pdf,5.6211043,7.5643807
ABIA,IKWUANO,OLOKO I,01-05-01-007,MBARAMA OKPU OLOKO - OKPU OLOKO,81,413,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/955/result_162098_1677499720_thumb.jpg,5.3727808,7.5373399
ABIA,IKWUANO,OLOKO I,01-05-01-008,MBARAMA OKPU OLOKO - OKPU OLOKO,81,413,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,7,90,18,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/955/result_162098_1677499720_thumb.jpg,5.3727808,7.5373399
